,org_type_x,org_name_x,match_name,match_type,org_rbz_x,org_prv_x,match_rbz,area,rkm,year,cholera,population,o_craft_1849,o_ind_1849,o_serv_1849,o_agr_1849,rural_county
12972,Landkreis,Adelnau,ADELNAU,0,Posen,Posen,POS,899.11243,0.0,1838,117,42349,1308,222,11374,29188,1
12973,Landkreis,Birnbaum,BIRNBAUM,0,Posen,Posen,POS,1306.813,0.0,1838,0,35436,1987,702,5688,23982,1
12974,Landkreis,Bomst,BOMST,0,Posen,Posen,POS,1037.2224,0.0,1838,0,43900,2031,347,6672,22564,1
12975,Landkreis,Buk,BUK,0,Posen,Posen,POS,936.56799,0.0,1838,58,44391,1877,189,5907,30423,1
12976,Landkreis,Fraustadt,FRAUSTADT,0,Posen,Posen,POS,1043.0527,0.0,1838,0,46845,2775,606,5889,34614,1
12977,Landkreis,Kosten,KOSTEN,0,Posen,Posen,POS,1143.2842,0.0,1838,63,39187,1580,505,9277,31348,1
12978,Landkreis,Kröben,KROBEN,0,Posen,Posen,POS,943.73682,0.0,1838,55,55372,2628,1488,10106,33058,1
12979,Landkreis,Krotoschin,KROTOSCHIN,0,Posen,Posen,POS,947.20673,0.0,1838,13,48292,2315,620,6795,29860,1
12980,Landkreis,Meseritz,MESERITZ,0,Posen,Posen,POS,1180.1514,0.0,1838,30,37229,1750,455,6449,24100,1
12981,Landkreis,Obornik,OBORNIK,0,Posen,Posen,POS,1084.5123,0.0,1838,22,40228,1286,211,4036,31865,1
12982,Landkreis,Pleschen,PLESCHEN,0,Posen,Posen,POS,1083.8424,0.0,1838,55,46158,1497,371,6973,33482,1
12983,Landkreis,Posen incl. Stadt,POSEN,0,Posen,Posen,POS,1121.384,0.0,1838,234,60911,5819,838,12992,36206,1
12984,Landkreis,Samter,SAMTER,0,Posen,Posen,POS,1058.6788,0.0,1838,9,40575,1702,473,7253,22471,1
12985,Landkreis,Schildberg,SCHILDBERG,0,Posen,Posen,POS,936.91821,0.0,1838,114,49166,1366,245,8824,37046,1
12986,Landkreis,Schrimm,SCHRIMM,0,Posen,Posen,POS,1180.17,0.0,1838,76,41463,1647,304,5950,32151,1
12987,Landkreis,Schroda,SCHRODA,0,Posen,Posen,POS,1030.4373,0.0,1838,2,39272,1130,120,6440,32483,1
12988,Landkreis,Wreschen,WRESCHEN,0,Posen,Posen,POS,753.29724,0.0,1838,20,34946,1193,167,6254,14769,1
12989,Landkreis,Angermünde,ANGERMUNDE,0,Potsdam (excl. Berlin),Brandenburg,POT,1285.5555,0.0,1838,4,45161,3565,1106,9442,20430,1
12990,Landkreis,Beeskow-Storkow,BEESKOW-STORKOW,0,Potsdam (excl. Berlin),Brandenburg,POT,1303.559,0.0,1838,0,33350,1468,418,5576,17362,1
12991,Landkreis,Jüterbock-Luckenwalde,JUTERBOG-LUCKENWALDE,0,Potsdam (excl. Berlin),Brandenburg,POT,1324.8859,0.0,1838,14,43084,3164,3954,5066,20240,1
12992,Landkreis,Nieder-Barnim,NIEDERBARNIM,0,Potsdam (excl. Berlin),Brandenburg,POT,1759.3164,0.0,1838,36,56084,2708,2208,10971,24852,1
12993,Landkreis,Ober-Barnim,OBERBARNIM,0,Potsdam (excl. Berlin),Brandenburg,POT,1217.5342,0.0,1838,24,46518,3804,1396,8370,22054,1
12994,Landkreis,Ost-Havelland,OSTHAVELLAND,0,Potsdam (excl. Berlin),Brandenburg,POT,1213.4274,0.0,1838,38,44001,2840,1124,8271,26008,1
12995,Landkreis,Ost-Priegnitz,OSTPRIGNITZ,0,Potsdam (excl. Berlin),Brandenburg,POT,1946.5865,0.0,1838,4,55404,3476,1052,5046,35045,1
12996,Stadtkreis,Potsdam,POTSDAM,2,Potsdam (excl. Berlin),Brandenburg,POT,7.381083,2.7,1838,175,37271,3714,1007,4656,1669,0
12997,Landkreis,Prenzlau,PRENZLAU,0,Potsdam (excl. Berlin),Brandenburg,POT,1104.5825,0.0,1838,204,40466,3320,683,5439,24026,1
12998,Landkreis,Ruppin,RUPPIN,0,Potsdam (excl. Berlin),Brandenburg,POT,1785.1674,0.0,1838,14,59324,3611,1579,7864,22287,1
12999,Landkreis,Teltow,TELTOW,0,Potsdam (excl. Berlin),Brandenburg,POT,1679.4602,23.42,1838,3,57808,3322,1731,8610,25886,1
13000,Landkreis,Templin,TEMPLIN,0,Potsdam (excl. Berlin),Brandenburg,POT,1467.6155,0.0,1838,36,38550,2014,677,7033,16389,1
13001,Landkreis,West-Havelland,WESTHAVELLAND,0,Potsdam (excl. Berlin),Brandenburg,POT,1311.3241,0.0,1838,0,43670,4176,4520,9834,28262,1
13002,Landkreis,West-Priegnitz,WESTPRIGNITZ,0,Potsdam (excl. Berlin),Brandenburg,POT,1475.2894,0.0,1838,6,53734,3996,357,12290,25069,1
13003,Landkreis,Zauche-Belzig,ZAUCH-BELZIG,0,Potsdam (excl. Berlin),Brandenburg,POT,1943.7828,0.0,1838,2,54022,2983,1752,8453,23985,1
13004,Landkreis,Anklam,ANKLAM,0,Stettin,Pommern,STE,639.64667,0.0,1838,48,27327,1512,249,4212,14889,1
13005,Landkreis,Demmin,DEMMIN,0,Stettin,Pommern,STE,974.71973,0.0,1838,36,36867,3171,620,8096,21614,1
13006,Landkreis,Greifenberg,GREIFENBERG,0,Stettin,Pommern,STE,711.19867,0.0,1838,5,31400,1590,143,4287,20834,1
13007,Landkreis,Greiffenhagen,GREIFENHAGEN,0,Stettin,Pommern,STE,969.85913,0.0,1838,76,36270,2136,588,7040,21133,1
13008,Landkreis,Kammin,KAMMIN,0,Stettin,Pommern,STE,1160.4441,0.0,1838,55,35066,1459,116,3634,25102,1
13009,Landkreis,Naugard,NAUGARD,0,Stettin,Pommern,STE,1276.3495,0.0,1838,5,40011,2185,766,4643,27096,1
13010,Landkreis,Pyritz,PYRITZ,0,Stettin,Pommern,STE,1044.995,0.0,1838,0,37913,1313,286,6667,31194,1
13011,Landkreis,Randow,RANDOW,0,Stettin,Pommern,STE,1317.2736,0.0,1838,91,46599,8315,1379,20518,50031,1
13012,Landkreis,Regenwalde,REGENWALDE,0,Stettin,Pommern,STE,1118.0631,0.0,1838,81,41123,1595,364,3781,29237,1
13013,Landkreis,Saazig,SAATZIG,0,Stettin,Pommern,STE,1248.4957,0.0,1838,1,41158,2566,311,8340,28326,1
13014,Stadtkreis,Stettin,STETTIN,2,Stettin,Pommern,STE,47.838242,0.0,1838,233,33506,8315,1379,20518,50031,0
13015,Landkreis,Ukermünde,UCKERMUNDE,0,Stettin,Pommern,STE,828.60785,0.0,1838,50,34370,2256,461,8478,7822,1
13016,Landkreis,Usedom-Wollin,USEDOM-WOLLIN,0,Stettin,Pommern,STE,668.23584,0.0,1838,24,28051,2149,227,4478,10821,1
13017,Landkreis,Franzburg,FRANZBURG,0,Stralsund,Pommern,STR,1109.5015,0.0,1838,79,45728,3772,895,10229,21933,1
13018,Landkreis,Greifswald,GREIFSWALD,0,Stralsund,Pommern,STR,981.33313,0.0,1838,51,43207,3032,465,8471,13753,1
13019,Landkreis,Grimme,GRIMMEN,0,Stralsund,Pommern,STR,973.65936,0.0,1838,21,32874,1628,440,8834,21233,1
13020,Landkreis,Rügen,RUGEN,0,Stralsund,Pommern,STR,997.67908,0.0,1838,0,37099,2000,297,4218,26779,1
13021,Landkreis,Bernkastel,BERNKASTEL,0,Trier,Rheinland,TRI,697.20111,0.0,1838,0,41679,2508,643,5196,27074,1
13022,Landkreis,Bitburg,BITBURG,0,Trier,Rheinland,TRI,770.61505,0.0,1838,8,39422,1819,455,4842,24300,1
13023,Landkreis,Daun,DAUN,0,Trier,Rheinland,TRI,592.07428,0.0,1838,1,24105,950,113,1076,20881,1
13024,Landkreis,Merzig,MERZIG,0,Trier,Rheinland,TRI,440.82913,0.0,1838,0,31056,1973,711,6502,15731,1
13025,Landkreis,Ottweiler,OTTWEILER,0,Trier,Rheinland,TRI,321.0899,0.0,1838,19,26711,1448,449,2397,15792,1
13026,Landkreis,Prüm,PRUM,0,Trier,Rheinland,TRI,925.51904,0.0,1838,16,29717,1281,250,4045,20313,1
13027,Landkreis,Saarbrücken,SAARBRUCKEN,0,Trier,Rheinland,TRI,380.85938,0.0,1838,2,35966,2122,1553,4573,9322,1
13028,Landkreis,Saarburg,SAARBURG,0,Trier,Rheinland,TRI,477.44925,0.0,1838,0,29296,1319,73,3796,20641,1
13029,Landkreis,Saarlouis,SAARLOUIS,0,Trier,Rheinland,TRI,434.62903,0.0,1838,0,42618,2591,1469,5277,19400,1
13030,Landkreis,St. Wendel,SANKT WENDEL,0,Trier,Rheinland,TRI,545.73041,0.0,1838,0,35410,2110,177,2864,26759,1
13031,Landkreis,Trier,TRIER,1,Trier,Rheinland,TRI,951.87201,0.0,1838,4,50540,1862,1392,4183,42747,1
13032,Stadtkreis,Trier,TRIER,2,Trier,Rheinland,TRI,58.747044,0.0,1838,61,24063,2982,703,3176,3624,0
13033,Landkreis,Wittlich,WITTLICH,0,Trier,Rheinland,TRI,627.72272,0.0,1838,5,33644,1745,127,3136,26615,1
13034,Landkreis,Aachen,AACHEN,1,Aachen,Rheinland,AAC,363.84564,0.0,1837,0,54064,3319,7080,10270,11407,1
13035,Stadtkreis,Aachen,AACHEN,2,Aachen,Rheinland,AAC,42.025661,0.0,1837,0,38878,4469,19775,6222,3507,0
13036,Landkreis,Düren,DUREN,0,Aachen,Rheinland,AAC,544.58789,0.0,1837,0,48379,2729,4574,5703,29154,1
13037,Landkreis,Erkelenz,ERKELENZ,0,Aachen,Rheinland,AAC,268.38068,0.0,1837,0,33720,1898,1334,2843,22968,1
13038,Landkreis,Eupen,EUPEN,0,Aachen,Rheinland,AAC,166.11438,0.0,1837,0,20596,1498,4546,1343,3895,1
13039,Landkreis,Geilenkirchen,GEILENKIRCHEN,0,Aachen,Rheinland,AAC,194.24429,0.0,1837,0,24370,1412,1912,2010,13674,1
13040,Landkreis,Heinsberg,HEINSBERG,0,Aachen,Rheinland,AAC,240.07663,0.0,1837,0,31251,1815,1187,4226,19783,1
13041,Landkreis,Jülich,JULICH,0,Aachen,Rheinland,AAC,305.40082,0.0,1837,0,36117,2304,273,6503,21175,1
13042,Landkreis,Malmedy,MALMEDY,0,Aachen,Rheinland,AAC,846.38593,0.0,1837,0,28192,1157,475,6401,21950,1
13043,Landkreis,Montjoie,MONTJOIE,0,Aachen,Rheinland,AAC,341.20419,0.0,1837,0,18610,793,2642,1805,5920,1
13044,Landkreis,Schleiden,SCHLEIDEN,0,Aachen,Rheinland,AAC,794.40491,0.0,1837,0,34926,1446,695,4855,21314,1
13045,Landkreis,Altena,ALTENA,0,Arnsberg,Westfalen,ARN,638.38287,0.0,1837,0,38134,3584,3596,3434,15602,1
13046,Landkreis,Arnsberg,ARNSBERG,0,Arnsberg,Westfalen,ARN,681.24225,0.0,1837,0,29661,2329,1330,3850,13693,1
13047,Landkreis,Bochum,BOCHUM,0,Arnsberg,Westfalen,ARN,338.30588,0.0,1837,0,43930,3062,2257,5307,14157,1
13048,Landkreis,Brilon,BRILON,0,Arnsberg,Westfalen,ARN,791.71405,0.0,1837,0,34259,2412,638,4651,10222,1
13049,Landkreis,Dortmund,DORTMUND,0,Arnsberg,Westfalen,ARN,440.67749,0.0,1837,0,42555,3935,2898,5991,16745,1
13050,Landkreis,Hagen,HAGEN,0,Arnsberg,Westfalen,ARN,402.83899,0.0,1837,0,62097,5990,9619,7927,12377,1
13051,Landkreis,Hamm,HAMM,0,Arnsberg,Westfalen,ARN,448.7348,0.0,1837,0,38522,3375,632,5514,16993,1
13052,Landkreis,Iserlohn,ISERLOHN,0,Arnsberg,Westfalen,ARN,331.11041,0.0,1837,0,34469,3038,7583,3102,7015,1
13053,Landkreis,Lippstadt,LIPPSTADT,0,Arnsberg,Westfalen,ARN,497.013,0.0,1837,0,28305,2068,723,3186,15448,1
13054,Landkreis,Meschede,MESCHEDE,0,Arnsberg,Westfalen,ARN,772.76227,0.0,1837,0,26048,1524,533,4009,16165,1
13055,Landkreis,Olpe,OLPE,0,Arnsberg,Westfalen,ARN,599.66705,0.0,1837,0,25331,1332,524,2672,12378,1
13056,Landkreis,Siegen,SIEGEN,0,Arnsberg,Westfalen,ARN,667.25983,0.0,1837,0,39969,2875,4377,3790,19098,1
13057,Landkreis,Soest,SOEST,0,Arnsberg,Westfalen,ARN,521.68372,0.0,1837,0,39766,2737,663,5445,19363,1
13058,Landkreis,Wittgenstein,WITTGENSTEIN,0,Arnsberg,Westfalen,ARN,487.72299,0.0,1837,0,19764,1480,2434,3078,8746,1
13059,Stadtkreis,Berlin,BERLIN,2,Berlin,Brandenburg,BER,129.61664,0.0,1837,2338,265394,42394,26913,64753,6064,0
13060,Stadtkreis,Breslau,BRESLAU,2,Breslau,Schlesien,BRE,30.774879,0.0,1837,576,88869,14243,4347,31715,36355,0
13061,Landkreis,Breslau,BRESLAU,1,Breslau,Schlesien,BRE,722.56549,0.0,1837,93,48173,14243,4347,31715,36355,1
13062,Landkreis,Brieg,BRIEG,0,Breslau,Schlesien,BRE,646.76257,0.0,1837,5,41449,2808,759,5553,23822,1
13063,Landkreis,Frankenstein,FRANKENSTEIN,0,Breslau,Schlesien,BRE,491.03024,0.0,1837,2,43121,2683,1121,4775,21754,1
13064,Landkreis,Glatz-Neurode,GLATZ-NEURODE,0,Breslau,Schlesien,BRE,858.8374,0.0,1837,15,75421,5485,8945,9957,23652,1
13065,Landkreis,Wartenberg,GROSS WARTENBERG,0,Breslau,Schlesien,BRE,903.31616,0.0,1837,62,41918,1675,595,7212,30653,1
13066,Landkreis,Guhrau,GUHRAU,0,Breslau,Schlesien,BRE,684.7182,0.0,1837,0,34698,2233,249,4740,21753,1
13067,Landkreis,Habelschwerdt,HABELSCHWERDT,0,Breslau,Schlesien,BRE,770.5437,0.0,1837,55,44924,6512,4634,6211,20538,1
13068,Landkreis,Militsch,MILITSCH,0,Breslau,Schlesien,BRE,948.57391,0.0,1837,5,45463,2261,427,7115,35412,1
13069,Landkreis,Münsterberg,MUNSTERBERG,0,Breslau,Schlesien,BRE,330.37555,0.0,1837,118,28953,1841,222,4919,17926,1
13070,Landkreis,Namslau,NAMSLAU,0,Breslau,Schlesien,BRE,600.1817,0.0,1837,15,28735,1324,327,4407,19596,1
13071,Landkreis,Neumarkt,NEUMARKT,0,Breslau,Schlesien,BRE,714.2644,0.0,1837,46,45767,3114,294,7697,30589,1
13072,Landkreis,Nimptsch,NIMPTSCH,0,Breslau,Schlesien,BRE,390.02826,0.0,1837,257,26588,1635,469,5170,22814,1
13073,Landkreis,Ohlau,OHLAU,0,Breslau,Schlesien,BRE,650.58685,0.0,1837,71,42777,2104,547,7178,31930,1
13074,Landkreis,Oels,OLS,0,Breslau,Schlesien,BRE,930.80249,0.0,1837,278,53792,2352,966,7084,36014,1
13075,Landkreis,Reichenbach,REICHENBACH,0,Breslau,Schlesien,BRE,364.46991,0.0,1837,382,51341,2957,18852,5224,15180,1
13076,Landkreis,Schweidnitz,SCHWEIDNITZ,0,Breslau,Schlesien,BRE,564.48444,0.0,1837,266,56419,4543,4341,9693,29732,1
13077,Landkreis,Steinau,STEINAU,0,Breslau,Schlesien,BRE,418.30215,0.0,1837,22,21782,1167,249,3497,11799,1
13078,Landkreis,Strehlen,STREHLEN,0,Breslau,Schlesien,BRE,324.99878,0.0,1837,172,27324,1750,979,3419,16199,1
13079,Landkreis,Striegau,STRIEGAU,0,Breslau,Schlesien,BRE,320.76361,0.0,1837,34,24399,2038,314,3626,14121,1
13080,Landkreis,Trebnitz,TREBNITZ,0,Breslau,Schlesien,BRE,806.15558,0.0,1837,50,47057,2079,784,7401,37348,1
13081,Landkreis,Waldenburg,WALDENBURG,0,Breslau,Schlesien,BRE,372.39349,0.0,1837,11,49180,4135,8512,6691,13249,1
13082,Landkreis,Wohlau,WOHLAU,0,Breslau,Schlesien,BRE,784.6214,0.0,1837,6,42489,2159,448,6775,27725,1
13083,Landkreis,Bromberg,BROMBERG,0,Bromberg,Posen,BRO,1479.2935,0.0,1837,0,44539,3200,659,9894,23131,1
13084,Landkreis,Chodziesen/Kolmar in Posen,CHODZIESEN,0,Bromberg,Posen,BRO,1100.0387,0.0,1837,85,37859,1697,464,6067,30692,1
13085,Landkreis,Taschrnikow,CZARNIKAU,0,Bromberg,Posen,BRO,1643.0693,0.0,1837,110,48717,1517,676,8831,24991,1
13086,Landkreis,Gnesen,GNESEN,0,Bromberg,Posen,BRO,1188.152,0.0,1837,12,46720,1523,155,5039,37868,1
13087,Landkreis,Inowraclaw/Hohensalza,INOWRAZLAW,0,Bromberg,Posen,BRO,1664.5381,0.0,1837,43,51506,1875,228,7202,50528,1
13088,Landkreis,Mogilnow,MOGILNO,0,Bromberg,Posen,BRO,947.27362,0.0,1837,30,30823,1118,118,4121,27573,1
13089,Landkreis,Schubin,SCHUBIN,0,Bromberg,Posen,BRO,1134.0958,0.0,1837,4,39609,1626,463,4514,31779,1
13090,Landkreis,Wirsitz,WIRSITZ,0,Bromberg,Posen,BRO,1177.5817,0.0,1837,141,37825,1696,320,3610,34553,1
13091,Landkreis,Wongrowiz,WONGROWITZ,0,Bromberg,Posen,BRO,1271.9598,0.0,1837,0,41415,1081,253,3032,37654,1
13092,Landkreis,Berent,BERENT,0,Danzig,Preussen,DAN,1261.4812,0.0,1837,3,24540,600,98,3222,27556,1
13093,Stadtkreis,Danzig,DANZIG,2,Danzig,Preussen,DAN,959.78027,0.0,1837,569,56257,5895,696,17470,2916,0
13094,Landkreis,Danzig,DANZIG,1,Danzig,Preussen,DAN,118.29139,0.0,1837,124,55082,1269,275,10538,34531,1
13095,Landkreis,Elbing,ELBING,0,Danzig,Preussen,DAN,633.5423,0.0,1837,0,45808,3449,1068,9217,26169,1
13096,Landkreis,Carthaus,KARTHAUS,0,Danzig,Preussen,DAN,1399.6865,0.0,1837,6,31406,404,115,3163,36549,1
13097,Landkreis,Marienburg,MARIENBURG,0,Danzig,Preussen,DAN,804.74951,0.0,1837,35,48556,2327,219,10621,27424,1
13098,Landkreis,Neustadt,NEUSTADT,0,Danzig,Preussen,DAN,1463.071,0.0,1837,129,39782,961,256,5653,35288,1
13099,Landkreis,Stargard,PREUSSISCH STARGARD,0,Danzig,Preussen,DAN,1429.2941,0.0,1837,44,40544,1425,698,7496,31499,1
13100,Stadtkreis,Barmen,BARMEN,2,Düsseldorf,Rheinland,DUS,5.5828342,0.0,1837,0,28975,11181,33004,12106,12238,0
13101,Stadtkreis,Duisburg,DUISBURG,2,Düsseldorf,Rheinland,DUS,33.988003,0.0,1837,0,6471,7183,6710,12498,29581,0
13102,Landkreis,Düsseldorf,DUSSELDORF,0,Düsseldorf,Rheinland,DUS,402.24091,0.0,1837,0,66704,6792,3771,12509,24372,1
13103,Stadtkreis,Elberfeld,ELBERFELD,2,Düsseldorf,Rheinland,DUS,20.735012,0.0,1837,0,26770,11181,33004,12106,12238,0
13104,Landkreis,Essen,ESSEN,1,Düsseldorf,Rheinland,DUS,225.52451,0.0,1837,0,28831,7183,6710,12498,29581,1
13105,Stadtkreis,Essen,ESSEN,2,Düsseldorf,Rheinland,DUS,21.161785,0.0,1837,0,5784,7183,6710,12498,29581,0
13106,Landkreis,Geldern,GELDERN,0,Düsseldorf,Rheinland,DUS,552.01624,0.0,1837,0,40836,5683,3929,11578,55951,1
13107,Landkreis,Gladbach,GLADBACH,0,Düsseldorf,Rheinland,DUS,251.02336,0.0,1837,0,50690,3478,29518,4020,18140,1
13108,Landkreis,Grevenbroich,GREVENBROICH,0,Düsseldorf,Rheinland,DUS,237.37686,0.0,1837,0,32340,1689,3088,2908,13205,1
13109,Landkreis,Kempen,KEMPEN,0,Düsseldorf,Rheinland,DUS,387.43039,0.0,1837,0,52873,3302,8644,6692,20932,1
13110,Landkreis,Kleve,KLEVE,0,Düsseldorf,Rheinland,DUS,496.72119,0.0,1837,0,45137,3595,750,8458,22765,1
13111,Landkreis,Krefeld,KREFELD,0,Düsseldorf,Rheinland,DUS,187.99413,0.0,1837,0,44079,3979,22689,7123,11130,1
13112,Landkreis,Lennep,LENNEP,0,Düsseldorf,Rheinland,DUS,335.26407,0.0,1837,0,59148,4221,11014,5284,11354,1
13113,Landkreis,Mettmann,METTMANN,0,Düsseldorf,Rheinland,DUS,297.76022,0.0,1837,0,46743,11181,33004,12106,12238,1
13114,Landkreis,Moers,MORS,0,Düsseldorf,Rheinland,DUS,553.09344,0.0,1837,0,44876,5683,3929,11578,55951,1
13115,Landkreis,Mülheim an der Ruhr,MULHEIM AN DER RUHR,1,Düsseldorf,Rheinland,DUS,438.19028,0.0,1837,0,4317,7183,6710,12498,29581,1
13116,Landkreis,Neuss,NEUSS,0,Düsseldorf,Rheinland,DUS,297.34763,0.0,1837,0,33221,2212,954,5149,18908,1
13117,Landkreis,Rees,REES,0,Düsseldorf,Rheinland,DUS,564.99677,0.0,1837,0,45066,3600,719,6438,21426,1
13118,Landkreis,Solingen,SOLINGEN,0,Düsseldorf,Rheinland,DUS,311.66,0.0,1837,0,57434,6911,3908,6730,17918,1
13119,Landkreis,Erfurt,ERFURT,0,Erfurt,Sachsen,ERF,358.40866,0.0,1837,0,42357,4712,2975,8277,16653,1
13120,Landkreis,Heiligenstadt,HEILIGENSTADT,0,Erfurt,Sachsen,ERF,451.60461,0.0,1837,0,38345,3602,7649,5842,10972,1
13121,Landkreis,Langesalza,LANGENSALZA,0,Erfurt,Sachsen,ERF,415.54672,0.0,1837,0,30456,1939,1657,3753,14326,1
13122,Landkreis,Mühlhausen,MUHLHAUSEN,0,Erfurt,Sachsen,ERF,436.12027,0.0,1837,0,42030,4302,6796,4751,10299,1
13123,Landkreis,Nordhausen,NORDHAUSEN,0,Erfurt,Sachsen,ERF,487.02151,0.0,1837,0,48463,4513,8334,5893,9552,1
13124,Landkreis,Schleusingen,SCHLEUSINGEN,0,Erfurt,Sachsen,ERF,451.68115,0.0,1837,0,32625,2910,2587,3865,4685,1
13125,Landkreis,Weissensee,WEISSENSEE,0,Erfurt,Sachsen,ERF,267.61932,0.0,1837,0,21021,1259,997,3189,14808,1
13126,Landkreis,Worbis,WORBIS,0,Erfurt,Sachsen,ERF,466.18008,0.0,1837,0,38200,2022,7061,5133,11759,1
13127,Landkreis,Ziegenrück,ZIEGENRUCK,0,Erfurt,Sachsen,ERF,212.64331,0.0,1837,0,12391,806,390,972,5935,1
13128,Landkreis,Arnswalde,ARNSWALDE,0,Frankfurt,Brandenburg,FRA,1310.5909,0.0,1837,0,31292,1563,594,5359,21987,1
13129,Stadtkreis,Frankfurt a. O.,FRANKFURT,2,Frankfurt,Brandenburg,FRA,71.989998,0.0,1837,0,23378,2942,713,10215,6115,0
13130,Landkreis,Friedeberg,FRIEDEBERG,0,Frankfurt,Brandenburg,FRA,1092.1874,0.0,1837,0,40507,2445,512,7294,23296,1
13131,Landkreis,Guben,GUBEN,0,Frankfurt,Brandenburg,FRA,1132.7179,0.0,1837,0,38532,2440,1518,4925,25815,1
13132,Landkreis,Kalau,KALAU,0,Frankfurt,Brandenburg,FRA,1001.8724,0.0,1837,0,37569,2202,724,4240,28522,1
13133,Landkreis,Königsberg N./M.,KONIGSBERG,0,Frankfurt,Brandenburg,FRA,1591.548,0.0,1837,0,68528,3946,1165,13348,32581,1
13134,Landkreis,Kottbus,KOTTBUS,0,Frankfurt,Brandenburg,FRA,855.21637,0.0,1837,0,44804,2064,2067,4448,30775,1
13135,Landkreis,Krossen,KROSSEN,0,Frankfurt,Brandenburg,FRA,1325.6721,0.0,1837,0,44923,2658,1929,7511,26452,1
13136,Landkreis,Landsberg a. W.,LANDSBERG,0,Frankfurt,Brandenburg,FRA,1195.2327,0.0,1837,0,56193,2795,774,9546,29713,1
13137,Landkreis,Lebus,LEBUS,0,Frankfurt,Brandenburg,FRA,1542.9645,0.0,1837,0,61652,3693,874,11762,33701,1
13138,Landkreis,Lübben,LUBBEN,0,Frankfurt,Brandenburg,FRA,979.39185,0.0,1837,0,26964,1473,310,3665,17426,1
13139,Landkreis,Luckau,LUCKAU,0,Frankfurt,Brandenburg,FRA,1314.0967,0.0,1837,0,45100,2972,2386,5560,28445,1
13140,Landkreis,Soldin,SOLDIN,0,Frankfurt,Brandenburg,FRA,1180.5973,0.0,1837,0,34323,1893,570,6537,18085,1
13141,Landkreis,Sorau,SORAU,0,Frankfurt,Brandenburg,FRA,1234.7571,0.0,1837,0,55110,3260,3588,8344,30790,1
13142,Landkreis,Spremberg,SPREMBERG,0,Frankfurt,Brandenburg,FRA,309.24048,0.0,1837,0,13134,655,712,1263,8430,1
13143,Landkreis,Sternberg,STERNBERG,0,Frankfurt,Brandenburg,FRA,2233.1597,0.0,1837,0,67329,2987,2023,11200,35151,1
13144,Landkreis,Züllichau,ZULLICHAU-SCHWIEBUS,0,Frankfurt,Brandenburg,FRA,919.37866,0.0,1837,0,36432,1958,2138,4474,17141,1
13145,Landkreis,Angerburg,ANGERBURG,0,Gumbinnen,Preussen,GUM,897.58893,0.0,1837,188,29832,719,719,129,6494,1
13146,Landkreis,Darkehmen,DARKEHMEN,0,Gumbinnen,Preussen,GUM,756.43396,0.0,1837,92,28058,784,784,269,3411,1
13147,Landkreis,Goldap,GOLDAP,0,Gumbinnen,Preussen,GUM,1000.2907,0.0,1837,13,31703,1110,1110,236,4853,1
13148,Landkreis,Gumbinnen,GUMBINNEN,0,Gumbinnen,Preussen,GUM,750.01923,0.0,1837,145,39741,1379,1379,240,5883,1
13149,Landkreis,Heydekrug,HEYDEKRUG,0,Gumbinnen,Preussen,GUM,814.41882,0.0,1837,6,26086,602,602,42,7015,1
13150,Landkreis,Insterburg,INSTERBURG,0,Gumbinnen,Preussen,GUM,1200.1359,0.0,1837,188,55184,2106,2106,408,7029,1
13151,Landkreis,Johannisburg,JOHANNISBURG,0,Gumbinnen,Preussen,GUM,1709.0793,0.0,1837,30,33081,1003,1003,135,7610,1
13152,Landkreis,Loetzen,LOTZEN,0,Gumbinnen,Preussen,GUM,925.12585,0.0,1837,40,24299,959,1044,68,5588,1
13153,Landkreis,Lyck,LYCK,0,Gumbinnen,Preussen,GUM,1104.8317,0.0,1837,244,31359,959,959,137,6862,1
13154,Landkreis,Niederung,NIEDERUNG,0,Gumbinnen,Preussen,GUM,879.12756,0.0,1837,0,43792,1245,68,7331,38407,1
13155,Landkreis,Oletzko,OLETZKO,0,Gumbinnen,Preussen,GUM,841.2088,0.0,1837,211,28347,854,117,2918,27178,1
13156,Landkreis,Pillkallen,PILLKALLEN,0,Gumbinnen,Preussen,GUM,1074.7598,0.0,1837,31,32066,1112,88,6217,30945,1
13157,Landkreis,Ragnit,RAGNIT,0,Gumbinnen,Preussen,GUM,1232.499,0.0,1837,20,39672,870,154,3120,26349,1
13158,Landkreis,Sensburg,SENSBURG,0,Gumbinnen,Preussen,GUM,1232.1356,0.0,1837,8,33717,945,116,8150,34224,1
13159,Landkreis,Stallupönen,STALLUPONEN,0,Gumbinnen,Preussen,GUM,711.96356,0.0,1837,4,34121,1182,170,2861,22963,1
13160,Landkreis,Tilsit,TILSIT,0,Gumbinnen,Preussen,GUM,839.20313,0.0,1837,0,45008,2457,614,10233,33897,1
13161,Landkreis,Adenau,ADENAU,0,Koblenz,Rheinland,KOB,544.65289,0.0,1837,0,22804,1038,383,1645,12453,1
13162,Landkreis,Ahrweiler,AHRWEILER,0,Koblenz,Rheinland,KOB,355.23734,0.0,1837,0,30782,1674,312,2915,17999,1
13163,Landkreis,Altenkirchen,ALTENKIRCHEN,0,Koblenz,Rheinland,KOB,614.33118,0.0,1837,0,33355,1470,736,3073,31471,1
13164,Landkreis,Koblenz,KOBLENZ,0,Koblenz,Rheinland,KOB,314.8132,0.0,1837,0,48197,5453,1035,10332,17204,1
